Company;Var;Sales/Revenue;Cost of Goods Sold (COGS) incl. D&A;Short term Debt;Long Term Debt;Total Assets/Liabilities;Total Equity;Net Operating Cash Flow;Net Investing CashFlow;FreeCashFlow;Variation EPS année suivante(+ =>1 & - =>0)
AirChina;Var 6;0.207393277392738;0.0616177296602567;0.0450450017379795;0.00629321959136947;0.0283209659256566;0.0457601750238114;0.386287111303275;0.676390478755164;-1.29564000031548;0
AirChina;Var 7;-0.150377786921256;-0.00539629073008532;-0.085287141814463;0.0534080490785016;0.0175202476184966;0.0614454560960083;0.936014622338189;-0.640603934252164;-0.796537609353887;1
AirChina;Var 8;-0.00592245787517892;-0.0778176776529384;-0.0817764483288998;-0.00711705945885497;-0.03063389357428;-0.0232749453551367;-0.71011290675217;0.464474449652688;0.563578490989688;0
AirChina;Var 9;0.0290526784509277;0.0548079078360982;0.11260408736753;-0.0300620616836252;0.025819554178175;0.0416902357045945;0.568506357226253;-5.62633413405395;1.39486666456331;1
AirChina;Var 10;0.176391411597762;0.0937146903551503;0.189055372262987;-0.0548366474472088;0.0284055016286855;0.0118015747243771;-0.0856306191940607;-0.266183510029975;0.238729745835974;0
AirChina;Var 11;-0.138556347225739;-0.00762508420328425;0.00606852612882639;-0.0129901187814481;0.0164735333730866;0.0636085112624985;0.879010149107255;0.362828700988548;-2.84398239435673;1
AirChina;Var 12;0.0557824800279899;0.0219013237798403;-0.0446836940124387;-0.0441006391530046;-0.0219673755567266;0.0243620739549123;-0.453940561790097;1.15758763544369;-1.11324511226178;1
AirChina;Var 13;-0.019239405789268;0.0334529007876875;0.00558894174105315;-0.0475512288678288;0.0411555187131478;0.168063884496671;-0.715563229180752;-4.5534422918569;2.11345667608183;1
AirChina;Var 14;0.210822952961949;0.0413315652657969;-0.00817754323658407;-0.0441114802851345;-0.0181637718048843;-0.00215418569110871;3.66189406625922;0.223311968521817;-1.95397903092298;0
AirChina;Var 15;-0.140128961383355;0.08638629973854;0.0565768907914121;0.0150052755614737;0.0434715732856989;0.0584772048884063;-0.0311562794683831;0.0512696005430276;0.51821241610731;1
AirChina;Var 16;0.0684880946505202;-0.0290620138051774;0.0664991254583763;-0.108666390838475;-0.0140369487179144;0.00620980485014934;-0.129815579863622;-2.29086897598232;-0.189405670476604;0
AirChina;Var 17;0.0325504479200869;0.0393434868291317;-0.0265514701850051;-0.0268396757562239;-0.00465343272992143;0.0280314094861545;-0.00617961226108798;0.453576023292935;0.600870699286384;1
AirChina;Var 18;0.183916057474471;0.0784018225370054;0.0983497008627731;0.0443069020047506;0.0463799862620093;0.0106108637838143;-0.132496074566323;-0.169971867997066;2.05673471956274;0
AirChina;Var 19;-0.122767557022502;0.0417698470050656;0.0131936694088735;0.0200178779466585;0.0288253404238425;0.0472494305091366;0.87675780657519;0.804082514611079;-5.45844564281019;1
AirChina;Var 20;-0.0395431881954928;-0.132846174954901;-0.070765546305946;-0.00881702613377338;-0.035091252181676;-0.0264468137844388;-0.348789226623256;1.24552194838285;0.11528995196206;0
AirChina;Var 21;0.00629873073429118;0.0335875627161556;0.0429731103548839;0.531822793024554;0.153712152988425;-0.0334438206607179;-0.315532533997386;-8.1320075150479;0.57493596998981;1
AirChina;Var 22;0.152782643266896;0.0219353223069573;0.0280443756141727;0.0219941027780399;0.015401091773436;-0.00176878340666638;0.893300699656928;-0.388948433890171;-0.312816337256207;0
AirChina;Var 23;-0.123412681652422;0.0550459389527157;-0.0266916572640963;0.00791366877967051;0.0122555026089444;0.0483141613775488;0.536069023708174;-1.74814880065293;-0.530566637855963;0
AirChina;Var 24;-0.478733438542695;-0.354860421677409;0.0298370197047422;0.0297514272300322;0.0181515422262968;-0.00327307527260033;-0.45394580247226;0.564926100028259;0.558025432663753;0
AirChina;Var 25;-0.28197824065325;-0.235959025353081;0.0527329630739217;0.00334076683325377;-0.00247869564382113;-0.0513730169581566;-2.38197296613652;0.0999598176042497;5.30032397823867;1
AirChina;Var 26;0.518020204827938;0.269529130823517;0.138671950378155;-0.0362069021133532;0.00038253746910965;-0.0731399709503991;0.992917513935367;-1.09631107745906;-0.451298155740929;0
AirChina;Var 28;-0.307321306589705;-0.151821030784485;-0.0817303457347996;0.0367500750582196;-0.0232948227012052;-0.0441198768573209;-0.642927891346902;0.448355326625867;0.521243755206045;1
AirChina;Var 29;0.583131113656032;0.1648330671264;0.0854427966400805;0.031856997351004;0.0151841173628916;-0.0760515798469781;-2.68428324037235;1.04684247618823;4.52636736985133;0
AirChina;Var 30;-0.142506831289091;-0.0409312066234717;-0.018420220214253;0.0115486753887229;-0.00123315409308327;-0.00227999938997893;3.57344255129526;3.89806690670116;-2.43934920479771;0
AirChina;Var 31;-0.13738652784215;0.0557500095833958;-0.0439597491730866;0.0580311115566951;-0.00202292168699677;-0.0527737011730138;-0.781790465907048;-3.90319085919825;1.08882311130197;0
AirChina;Var 32;-0.24344666484521;-0.132430112126671;0.116317016086451;0.0662156526521794;0.0381614909847071;-0.100030516808867;-0.223982562271959;-0.6607471824681;11.1640244235994;0
AirChina;Var 33;-0.145731742106124;-0.0546958983688626;0.0165624023280721;0.0228049577298171;-0.0176838138567442;-0.151973489803921;-8.51073916700115;0.430981720864621;-0.311294752861531;1
AirChina;Var 34;0.64347866747814;0.241705424199067;-0.054880540564668;0.155952143620678;0.0211288242453042;-0.200848305823215;0.923307680267027;1.32970515336479;0.138980833135625;0
AirChina;Var 35;-0.403999148209365;-0.0739195630948566;0.0311777270096097;0.0249997924970095;-0.00798875973361668;-0.208375070121388;1.40112339540182;-8.27797248315899;-1.05563182913166;1
AirChina;Var 37;0.378086814548006;0.249703717910879;0.232072542763933;0.115472296370008;0.169964001552686;0.360932878779432;1.36406228349923;3.73114115576797;0.163821132217604;1
AirT;Var 1;-0.144844565383845;-0.817209651675899;-0.0012307897012839;1.0250593824228;0.0223397795844238;-0.000752921224703059;-2.56073567151411;1.25193986420951;5.75189283634246;1
AirT;Var 2;0.589856969029088;0.00164363860496167;-0.0984068831529281;0.274353410357164;0.0343318765587181;0.0630955211324274;1.92;-8.72313121591274;-0.507169996323079;0
AirT;Var 3;0.418509080056019;0.121500847501156;0.180260893699695;-0.506187320391766;0.117507312342814;0.135730353517804;5.61465465465465;2.49759384023099;-2.50006128201986;0
AirT;Var 4;-0.194480950377108;0.221598845863198;-0.224433742192791;5.43230403800475;0.0219384575587617;-0.0404215096150439;-0.945141473826691;-1.26371308016878;5.10687147642781;1
AirT;Var 5;-0.101523413797122;2.67519589097589;0.0843642361616454;-0.00345273264401771;-0.00783083734501706;-0.034139727204382;-11.7115065243179;-1.21582608695652;-1.00372035651759;1
AirT;Var 7;0.0439983965566278;0.0584888888888889;0.0117512038122801;-0.732587894971072;0.078854305569107;0.148997170155982;12.0539426858962;-0.52037531045902;-0.173486679445509;0
AirT;Var 10;0.263326697995953;0.0685927272052961;0.0494463515719848;5.22956928453947;0.308841862865764;-0.209570709930552;-0.890560961768848;-7.41290322580645;1.52058111380145;1
AirT;Var 11;-0.071484567660878;0.119164960260993;-0.156039791567977;-0.096668798085848;-0.0592068143348562;0.0725255933260924;1.34246423052551;0.682310838445808;-1.33337699764213;0
AirT;Var 13;0.0918184689902075;-0.730292015835146;0.0792096304701763;0.0707226035536045;0.0672363442677148;0.053786489199917;-1.68767035433702;-2.83939802336029;5.44766337386018;0
AirT;Var 14;0.0244059424622725;0.319662226816509;0.0439141466090653;-0.0225088782118236;0.0105524171747115;0.0117583212735167;5.28099790160877;-1.4785877259697;-1.26673785371062;0
AirT;Var 15;-0.08923794807773;-0.0860617127130306;-0.115904900788698;0.544046410571495;0.135502008830053;-0.000989331902974049;-0.86229658192275;0.206601914248286;10.6871096877502;1
AirT;Var 16;0.201297942527393;0.142251975480587;0.544342295575677;0.145709762715579;0.214155644347903;0.043446443627802;-7.78539788008227;-0.252710964344683;0.0912952922507273;1
AirT;Var 17;0.138578579552257;-0.250728160877291;0.118549095831008;-0.176444828115601;-0.000328368687009131;0.125121969812471;2.71563632972337;0.202455590386625;-1.55362092730881;0
AirT;Var 18;-0.328590791473282;-0.0501322831875173;0.255288338843663;0.393164926777987;0.212107295474438;-0.0396155657261329;-0.989529044839606;-2.10564869130215;3.81370470184271;0
AirT;Var 20;0.0503820783621094;-0.328909394934043;-0.0667937008486426;-0.042844250496927;-0.0150585868332316;0.138985996721376;2.44370473333821;-1.05341614906832;-2.55702280912365;1
AirT;Var 21;-0.190343419438415;0.302590415370844;0.143902716217752;0.360193943010592;0.160738386180662;-0.0402719012277173;-0.726968683490423;-13.6511627906977;1.19352351580571;1
AirT;Var 22;0.0742773586505043;0.0584838823946156;-0.070758653578667;0.166826434787187;0.0673852551685024;0.205046110259894;-1.88801039346696;2.51150793650794;4.13884462151394;0
AirT;Var 23;0.445959008147081;0.0304876008165724;0.360828967532699;-0.0521694991728079;0.110180362688126;-0.0526584100518787;-1.15148601763993;-2.63314955806423;0.340950498119936;1
AirT;Var 24;-0.221180081855389;-0.228500909327098;-0.112889075124072;0.0431005414840233;-0.0438705603788477;-0.0158272925833307;-0.494365649893141;2.7150359018326;-1.50039748500397;0
AirT;Var 25;-0.352397635209109;0.136344502441488;-0.112006612936557;0.197014641566838;0.0113784199647356;-0.0337718310765173;0.783202236234805;-1.03424357932888;1.72790294627383;0
AirT;Var 26;-0.0369488774682175;-0.0316354880533433;0.148907875926726;-0.148305825165605;-0.0310088148873653;-0.145501148430478;0.31424287856072;0.877737226277372;-1.2734126984127;1
AirT;Var 28;-0.162865690893782;-0.234212866884079;-0.55737241411809;-0.0301191374491195;-0.240166704455889;-0.224510588748999;5.6743961352657;8.19869706840391;-2.09779145448109;1
AirT;Var 29;-0.208868344461565;-0.0255516840882695;0.0736009084779446;0.0189022452580019;0.0310479573712256;0.0267924174174173;-2.82327408019843;-1.51310198300283;1.14434907719786;1
AirT;Var 30;0.169606145855875;0.0995894583498874;-0.265395167421413;0.109244601221716;0.0724572767364938;0.38321985102591;-0.579412764992631;0.360248447204969;0.650799106375666;0
AirT;Var 32;0.132172649836022;-0.130870491288104;0.457190004714757;0.236389609015396;0.26742411292095;0.250102810143934;1.04949857392584;0.286345803171797;-0.115692175408427;0
AirT;Var 33;-0.0111979470430421;-0.0613474749909605;-0.0484356294690523;0.0570057198282625;0.0270039836415398;-0.0243982674488733;-5.70446096654275;0.91792489353465;-0.777675142204288;1
AirT;Var 34;0.193189414494121;0.494393083376134;1.48799727983679;-0.199983806432895;0.0596937220046433;-0.0392267056311116;-3.51007506914263;0.324528301886792;1.66433413514104;1
AirT;Var 35;0.0116662272607434;-0.0329944150078763;-0.0714344284699066;-0.0730972943795965;-0.0600667457465078;0.00944665418811419;1.88751642575558;-0.835195530726257;-1.97595206828628;0
AirT;Var 36;0.211430712098508;-0.076859283831413;-0.0538523806019574;-0.0938753969481624;-0.107359637598241;-0.255627987831378;1.04560260586319;-1.34246575342466;-0.450340593726348;1
AirT;Var 37;-0.0396090189171383;0.114604722792608;-0.225710107955076;0.126446015424165;-0.0124814045009022;-0.0174373345788572;-0.831885736344335;0.99317738791423;0.763655340368781;0
AirTSGI;Var 1;0.140816075930166;0.165969654726549;0.0275885771417859;-0.0285457038571924;-0.00346385615415682;0.0257570835973651;0.54261076965416;0.0646776549134155;-1.63442645634426;1
AirTSGI;Var 2;-0.0690967341615063;-0.0569465622400888;0.0265640994456099;0.0226914090465945;0.0235894362430259;0.0240876291335722;0.547544005708849;-2.72808387240687;2.28599191133988;1
AirTSGI;Var 3;-0.06068837138624;-0.0307908233989465;0.132090769963615;0.0224083676652045;-0.012323276888658;-0.0980402844832062;0.228116079923882;-0.094467990185144;-0.289983717632228;0
AirTSGI;Var 4;-0.0407676285616064;-0.00625726289443106;-0.0913965980304387;0.0304177900012666;0.0163382447554452;0.0285764441464334;-0.033313964749177;-1.2042188933048;0.730618892508143;1
AirTSGI;Var 5;0.275998735111205;0.202869479176037;0.03759939304963;-0.0304610689382086;-0.00313888394589224;0.0288261116504718;0.434381887397315;0.259870550161812;-2.57980652962515;0
AirTSGI;Var 6;-0.0231081445745976;-0.0085624761634125;0.20348125005935;-0.0297880586958963;0.00837622895090828;0.00980632107951114;-0.346382176281604;-0.0720532200637142;0.559618307718291;1
AirTSGI;Var 7;-0.00471291259125622;0.00310006185038243;-0.000426085927328694;0.0283673115083995;0.00771076178960097;-0.0193117674939676;3.67513490409788;-3.42455935906773;-2.45148609779482;0
AirTSGI;Var 8;0.0946592730630023;0.115069667416102;-0.0136089863515445;0.0976323466144353;0.0924863759106325;0.12160963540451;-0.746818735036484;0.528072797666471;2.37506597405483;0
AirTSGI;Var 9;0.147023972762223;0.0764437730963234;0.0210312347447522;0.0849608131417788;0.0119623993687537;-0.0988806244215825;0.195784152203841;0.254907705830648;-1.28631744813236;1
AirTSGI;Var 10;0.07326942596143;0.0890695867892852;0.117270839048478;0.142649838424486;0.0552688246735205;-0.121976335058619;-0.126075796466858;-0.067786453944535;3.30459324066888;0
AirTSGI;Var 11;0.0642829221955556;0.02386019810637;0.0928676155934534;0.0293733925274538;0.0362024533213968;0.0270484371567113;0.0689141326883206;-0.532592111954825;-0.783547132841441;1
AirTSGI;Var 12;0.00351485519981354;-0.0104834994438016;0.0566999390185191;0.0822491748127048;0.0647018652775682;0.0276617796819544;-0.106778462470957;0.0880162026706945;5.61442715700141;1
AirTSGI;Var 13;0.271033958937588;0.228203352107558;-0.0194085701442126;0.129811641580151;0.0328622005636888;-0.17928187567249;0.822393123727663;0.306219495363923;-0.783679753656659;0
AirTSGI;Var 14;-0.371336745404386;-0.28537220149685;0.0237574571157766;0.0909935910004802;0.0736746257599072;0.0440855490420922;-0.174672326481978;-0.459065014919975;-0.500296559905101;1
AirTSGI;Var 15;0.0027925531914894;0.0331265484607573;0.117476914884605;-0.0587523837372532;0.0416577275047532;0.35242614806654;-0.342521994134897;-0.0250498890665477;2.5190900098912;1
AirTSGI;Var 16;0.00644378631383013;-0.0282198985661512;-0.115475004332005;0.0276243093922652;0.0120470492832073;0.0334422015841975;0.574647178572245;0.216698911729142;-0.397942548766091;0
AirTSGI;Var 17;0.370195052679351;0.300619189062067;-0.0168475698972127;-0.0746832747790909;-0.0319163663482622;0.0662965302155702;0.0624473431916564;-0.138254681301039;-2.41680672268908;1
AirTSGI;Var 18;0.240060688299339;0.211304864757753;0.0839191755658645;-0.0141126822019778;0.0234560855737891;0.0806258322237018;-0.195663171135205;0.100522140096291;2.26868327402135;0
AirTSGI;Var 20;0.0941400459088517;0.0967395062873723;0.0567309958364975;0.107479558318971;0.0653193474420026;-0.104537185121369;0.104822449903304;0.885066793587645;-1.01123856802623;0
AirTSGI;Var 21;0.10183214823273;0.0984147368340105;0.0697220122825058;0.0372568489981316;0.0271105737848798;-0.0511880331820252;-0.0499152715964321;-0.183101207056639;4.1980867214308;1
AirTSGI;Var 22;-0.0348926865186897;-0.00904861750426171;0.0680539737080864;-0.0416191622634668;0.0153578050068879;0.297152981723744;-0.042590723336698;0.11710092607126;-0.777181688125894;0
AirTSGI;Var 23;-0.0294982750072571;-0.0425194458377782;-0.0484488978535436;0.0550534799050925;0.0274497574169357;-0.0429400660296551;-0.0808127335073442;-0.0616894372394421;3.23274478330658;1
AirTSGI;Var 24;0.0697522988718721;0.0511774276259235;-0.0358533499975307;-0.0141472109327639;0.0354098216495555;0.301864700592168;0.1028285077951;-0.226668006262611;1.49388078739615;1
AirTSGI;Var 25;-0.0118472037333043;0.0462746859744007;0.193927525896273;0.0341776426556023;0.00585334447473326;-0.171482538882669;0.51424763212634;0.209307087474064;-1.62103953552668;1
AirTSGI;Var 26;-0.0582685209761667;-0.0318301052617454;0.0320572899478582;-0.0945471489006956;0.00874969187629295;0.439219548348247;0.162214427655006;-0.137544671374066;0.0721853714997997;1
AirTSGI;Var 27;0.0898300397779243;0.0487241229969683;-0.0343614701311657;-0.0471289506411082;0.0131340599581953;0.197135540567015;-0.489247681997613;0.202997419942328;0.871698294268647;0
AirTSGI;Var 28;0.13683052269977;0.0696790094090285;-0.0806522113461462;0.0141427998221509;0.01531375916342;0.0517137991132641;0.397998157675976;-0.210084833712594;3.7275617053104;0
AirTSGI;Var 29;0.0352222854138276;0.0681483357475315;0.209759681881051;-0.0588576533822941;0.0535289904265919;0.238946226568179;0.468448415791461;-0.376249075487435;0.742579008706382;1
AirTSGI;Var 30;0.00724137430628545;-0.00394975769422047;-0.148939464313361;-0.0038431844404716;0.00352554180289735;0.0610992646630071;-0.332142231755899;0.28678828903512;-2.27455840119596;1
AirTSGI;Var 31;0.0490017700572181;0.0472744268139038;0.0937119547725332;-0.0691003219857039;0.0140156925107086;0.117971553114717;0.264422722393832;0.513274549098196;-1.28137539354281;0
AirTSGI;Var 32;0.0142210223125644;0.0190097099758013;0.0155774699246076;-0.0103772099585439;0.00599693634108533;0.023944003865766;-0.185660871312022;-0.781584018182118;0.303901937439117;0
AirTSGI;Var 33;0.0311636706931105;0.0319568250997632;0.0341258767688922;0.0645869599130364;0.0525174106285837;0.0424307996809548;-0.00896807460928804;-0.871256101168466;2.73949465500486;0
AirTSGI;Var 34;-0.059903381642512;-0.00847196265377523;-0.027383533940841;0.0119594980813748;0.018966339552832;0.0382849932659956;0.18724757308838;0.257843645794739;-0.8915606109702;1
AirTSGI;Var 35;0.056364561610074;-0.00147545559676184;-0.0372261973727474;0.0744945664165931;0.0183616937079541;-0.0361820826839672;-0.499191808522869;0.0732205736499125;2.8978876867594;0
AirTSGI;Var 36;-0.0117164992566203;0.0362673056443023;0.127998386766279;0.0382212168369939;0.0313062255615975;0.00110512804901354;1.92205266711681;-0.506424574986892;0.475878294430199;0
AirTSGI;Var 37;-0.0116546908362436;0.0192871934268875;0.134465169789886;-0.0131271179936552;0.0135824447590255;0.0206051056986691;-0.111748883897624;0.0772476530578191;-1.80799197578406;1
AsiaAviation;Var 1;0.0286039014664066;0.0173008490629628;-0.0581188389601084;-0.0219847075494351;-0.0217093862140631;-0.0122722041657708;0.111512622149837;2.35441297515714;-0.204717598653451;1
AsiaAviation;Var 2;0.390708869079834;0.158999388826375;0.156097363500832;0.254281814870515;0.0801260659992585;-0.0144370536777448;1.93330755570831;-1.07523973376238;-0.200880988880911;1
AsiaAviation;Var 3;0.368268019478925;0.0769793171991112;0.194366658953367;0.240988328569864;0.0914183839839439;0.00100612466654047;5.81773070974394;-0.600258764677506;-0.258261696388722;0
AsiaAviation;Var 4;-0.12590654196139;-0.0363707239459031;-0.00495862373712014;0.14134251439643;0.0656482754989374;0.0452369246331843;-0.724375580574444;-1.99015750777773;-0.323817895808272;0
AsiaAviation;Var 5;-0.0054471265550197;-0.00720448802728568;-0.122865051309418;-0.03999688407169;-0.0433728298191138;-0.0233379077254782;-1.04699995146861;0.901449132422665;0.45705332075164;1
AsiaAviation;Var 7;0.179312908591834;-0.0384742530197075;0.139361417432284;-0.0116471339214766;0.0315349979395166;0.0290952437646827;-0.169884833006269;1.27389718139473;0.568293907158239;0
AsiaAviation;Var 8;-0.124602787966784;0.0243358589865651;0.0485386185038856;0.00299844000524744;0.0579154196401487;0.0928475131362639;1.39319307736811;-1.5652407044354;0.264032764996662;0
AsiaAviation;Var 9;0.0633095788666782;0.0723891896543842;-0.0426881051252971;-0.0268502611069819;-0.000905946323324901;0.0248820571057564;-0.97146909886155;0.268438917380606;0.256762541533318;0
AsiaAviation;Var 10;-0.088652545953037;-0.0479584215893149;0.0244536879926195;-0.0259042152772246;0.0183066975666161;0.0392431991826343;10.8661130127378;-2.36941171703255;-0.0575820739968734;1
AsiaAviation;Var 11;0.224437343087351;0.135913020892877;0.0916978391751879;0.105693987721695;0.000153120167085358;-0.0742274602727541;0.138182970312012;0.300359593262738;-5.05011605139975;0
AsiaAviation;Var 12;-0.0687315641000291;0.00956314883105479;0.0601222865496399;0.0921990839068725;0.0804669291755041;0.0800251573884117;0.565369130862905;0.584914417337419;0.720967614034561;1
AsiaAviation;Var 13;0.0794248395703003;0.0670374712639453;-0.0729672149686816;0.0908962072871083;0.0279907061703086;0.0221440977579504;-0.728026032211145;0.203012734237499;0.894434459345285;1
AsiaAviation;Var 14;0.12880111062912;0.0777911582090812;0.0886110469456429;-0.0111657352853497;0.0271842487591265;0.0340025609254868;2.22054259783351;-0.316168924799626;-7.89639115250291;1
